trip_id,rider_id,zone_id,trip_datetime,distance_km,trip_duration_min,fare_amount,cancelled,payment_mode,hour,day_of_week,month,avg_traffic_index,population_density,traffic_level,zone_Airport District,zone_Central Market,zone_Downtown Core,zone_East End,zone_Greenwood Hills,zone_Harbor Bay,zone_Hillcrest,zone_Industrial Zone,zone_Lakeview,zone_North Ridge,zone_Old Town,zone_Riverside,zone_Sunset Plaza,zone_Tech Park,zone_University Belt,zone_West Gate,traffic_level_encoded,fare_amount_log,distance_km_log,trip_duration_min_sqrt,fare_amount_standard,distance_km_standard,trip_duration_min_standard,fare_amount_minmax,distance_km_minmax,trip_duration_min_minmax,is_peak_hour,fare_per_km,surge_flag,name,age,gender,signup_date,rider_rating,home_zone_id,gender_encoded,pay_Card,pay_Cash,pay_UPI,pay_Wallet,ride_count,ride_frequency_bin,avg_ride_distance,avg_ride_fare,ride_cancellation_rate,days_since_signup
2771,464,11,2024-05-05 06:22:00,3.84,21.1,54.68,0,Cash,6,Sunday,5,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,4.019621016026164,1.5769147207285403,4.5934736311423405,-0.44626116556383033,-0.3274345604209442,0.3086253984066708,0.07703656654468988,0.10925786906605998,0.41315519013360746,0,14.239583333333334,0,Aditya Patel,31.0,Other,2022-08-20,4.86,1.0,2.0,True,False,False,False,3.0,Low,12.15,171.54999999999998,0.0,1466.0
2772,173,10,2024-04-29 15:00:00,9.1,38.5,126.97,0,UPI,15,Monday,4,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,4.851795861449505,2.312535423847214,6.2048368229954285,0.5675033221985097,0.6527974307109173,1.5670561183633995,0.23784036982302506,0.283937623256782,0.7708119218910586,0,13.952747252747253,0,Ava Brown,46.0,Male,2022-09-28,4.78,12.0,1.0,False,False,True,False,4.0,Low,4.4625,70.3,0.0,1427.0
2773,298,10,2024-03-16 18:51:00,0.88,1.5,26.6,0,Cash,18,Saturday,3,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,3.3178157727231046,0.6312717768418579,1.224744871391589,-0.8400432490659261,-0.8790480002974291,-1.1089172516595296,0.01457466592142731,0.010958995985349482,0.010277492291880783,1,30.22727272727273,0,Vivaan Mehta,50.0,Female,2024-06-03,4.97,6.0,0.0,False,True,False,False,2.0,Low,1.635,36.55500000000001,0.0,813.0
2774,151,8,2024-05-23 11:49:00,5.52,27.5,79.68,0,Card,11,Thursday,5,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,4.390490713086011,1.8748743759385615,5.244044240850758,-0.09567170375640868,-0.014356662112669089,0.7714964678160422,0.13264723305400486,0.16504912135511185,0.5447070914696814,0,14.434782608695654,0,Kiara Verma,38.0,Male,2023-05-30,4.61,15.0,1.0,True,False,False,False,6.0,Medium,6.678333333333334,88.99666666666667,0.0,1183.0
2775,178,8,2024-02-14 13:58:00,11.44,25.1,184.26,0,Wallet,13,Wednesday,2,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,5.221760243825881,2.5209170873110334,5.0099900199501395,1.3709141328763967,1.0888702176403007,0.597919816787528,0.36527777319577126,0.3616468675165329,0.4953751284686537,0,16.106643356643357,0,James Clark,10.0,Male,2023-02-02,4.04,14.0,1.0,False,False,False,True,6.0,Medium,4.041666666666667,67.06131666666666,0.16666666666666666,1300.0
2776,47,6,2024-07-30 02:15:00,5.16,12.919999999999998,94.48,0,UPI,2,Tuesday,7,1.19,24292,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,4.558916801470629,1.8180767775454285,3.5944401511222854,0.11187725763358482,-0.08144478317872796,-0.2829816871821824,0.16556874762751933,0.15309385300745793,0.24501541623843784,0,18.310077519379846,0,Riya Khan,39.0,Other,2022-09-29,3.85,3.0,2.0,False,False,False,True,13.0,High,7.716923076923076,108.08538461538461,0.0,1426.0
2777,161,5,2024-01-21 13:11:00,12.24,18.4,138.65,1,Cash,13,Sunday,1,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.939139292391186,2.5832425505088623,4.2895221179054435,0.7312987187549372,1.2379549311204319,0.113351665999592,0.26382167321617706,0.38821413051131953,0.35765673175745116,0,11.327614379084968,0,James Miller,24.0,Female,2023-11-25,4.19,15.0,0.0,True,False,False,False,4.0,Low,9.6625,125.8125,0.5,1004.0
2778,39,16,2024-06-16 09:40:00,3.9,11.7,54.55,0,Card,9,Sunday,6,6.47,5507,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,4.017283516085639,1.589235205116581,3.420526275297414,-0.4480842307652289,-0.3162532069099344,-0.3712164847883438,0.07674739107884143,0.11125041379066898,0.21993833504624874,1,13.987179487179487,0,Myra Clark,30.0,Other,2024-01-06,4.5,7.0,2.0,False,True,False,False,5.0,Low,6.308,82.92800000000001,0.0,962.0
2779,197,6,2024-08-04 17:47:00,4.1,17.8,52.36,0,Cash,17,Sunday,8,1.19,24292,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,3.977061401607368,1.62924053973028,4.219004621945797,-0.478795867619559,-0.27898202853990167,0.06995750324246357,0.07187589669262545,0.11789222953936564,0.3453237410071943,0,12.770731707317074,0,Aryan Wilson,52.0,Male,2022-04-04,5.0,14.0,1.0,True,False,False,False,10.0,High,4.1704,69.491,0.2,1604.0
2780,462,15,2024-05-04 11:32:00,6.66,25.6,112.15,0,Cash,11,Saturday,5,6.33,2591,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,4.728714372079547,2.0360119837525,5.059644256269407,0.3596738892390704,0.19808905459651777,0.6340816190851352,0.20487436671630316,0.20290747112268281,0.5056526207605345,0,16.83933933933934,0,Diya Nair,32.07032967032967,Male,2023-02-10,4.48,14.0,1.0,False,True,False,False,6.0,Medium,5.11,86.22666666666667,0.0,1292.0
2781,203,15,2024-01-28 16:12:00,10.41,38.9,108.01,0,UPI,16,Sunday,1,6.33,2591,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,4.691439621140267,2.4344901638739844,6.23698645180507,0.30161627436376137,0.8969236490346321,1.5959855602014852,0.19566524034236057,0.32744151641074515,0.7790339157245633,0,10.375600384245917,0,Kabir Singh,29.0,Other,2024-02-20,4.66,12.0,2.0,False,True,False,False,4.0,Low,5.665,81.5375,0.0,917.0
2782,66,14,2024-04-09 18:51:00,15.937999999999999,49.64999999999999,199.8,0,UPI,18,Tuesday,4,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,5.302309387817574,2.8295596184994074,7.046275611981126,1.5888405423358902,1.9270990191823376,2.3734643096000383,0.39984536349796146,0.5110213037047207,1.0,1,12.536077299535702,0,Isha Lewis,20.0,Male,2022-09-18,4.63,1.0,1.0,False,False,True,False,7.0,Medium,7.189714285714286,109.73571428571428,0.0,1437.0
2783,129,13,2024-02-07 11:01:00,11.69,49.64999999999999,115.64,0,UPI,11,Wednesday,2,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.759092268260348,2.540814281726296,7.046275611981126,0.4086161781073864,1.1354591906028415,2.3734643096000383,0.2126376157610035,0.3699491372024037,1.0,0,9.892215568862277,0,Vivaan Nair,53.0,Female,2023-09-02,3.32,4.0,0.0,False,False,True,False,6.0,Medium,6.035333333333334,81.47,0.3333333333333333,1088.0
2784,62,15,2024-03-24 05:15:00,4.994,12.2,66.44,0,Wallet,5,Sunday,3,6.33,2591,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,4.2112383136936,1.7907589688944714,3.492849839314596,-0.28134388272961924,-0.11237986122585522,-0.3350546824907366,0.10319582407067163,0.14758114593603966,0.23021582733812954,0,13.30396475770925,0,Emma Khan,34.0,Female,2022-12-03,4.47,9.0,0.0,False,True,False,False,10.0,High,5.3184,79.512,0.0,1361.0
2785,162,5,2024-04-08 11:30:00,7.34,22.4,79.38,0,Wallet,11,Monday,4,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.386765389021055,2.1210632163706555,4.732863826479693,-0.0998787772980979,0.3248110610546291,0.4026460843804492,0.13197990505589305,0.22548964466825144,0.4398766700924974,0,10.814713896457766,0,Diya Lewis,35.0,Female,2023-10-17,5.0,15.0,0.0,False,False,False,True,3.0,Low,4.94,62.74,0.3333333333333333,1043.0
2786,354,8,2024-04-30 19:52:00,3.88,11.4,55.09,0,Cash,19,Tuesday,4,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,4.026957543520246,1.5851452198650557,3.3763886032268267,-0.44051149839018855,-0.31998032474693766,-0.392913566166908,0.07794858147544265,0.11058623221579932,0.2137718396711203,1,14.198453608247425,0,Arjun Miller,42.0,Other,2024-01-07,4.54,8.0,2.0,False,False,True,False,8.0,High,8.17653094363252,94.02,0.125,961.0
2787,52,4,2024-04-19 01:10:00,2.13,4.3,49.93,1,UPI,1,Friday,4,1.52,21855,Low,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,3.9304521408965134,1.1410330045520618,2.073644135332772,-0.5128731633072404,-0.6461031354847243,-0.9064111587929295,0.06647053990792004,0.05247034441470358,0.06783144912641316,0,23.441314553990612,0,Krishna Verma,16.0,Male,2023-10-12,4.33,2.0,1.0,False,False,False,True,14.0,High,2.7560000000000002,51.33957142857143,0.2857142857142857,1048.0
2788,249,15,2024-08-20 04:24:00,1.33,1.8,44.46,0,Wallet,4,Tuesday,8,6.33,2591,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,3.8168328184243974,0.8458682675776092,1.3416407864998738,-0.5895821375507042,-0.7951878489648554,-1.0872201702809652,0.05430292607568193,0.025903081419916957,0.016443987667009254,0,33.42857142857143,1,Vivaan Mehta,24.0,Female,2023-12-14,3.4,15.0,0.0,False,False,True,False,4.0,Low,3.1649999999999996,62.444500000000005,0.0,985.0
2789,355,9,2024-02-17 19:14:00,4.97,8.6,63.92,0,Wallet,19,Saturday,2,3.74,13831,Low,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.17315574264639,1.7867469274045107,2.932575659723036,-0.3166833004798073,-0.11685240263025914,-0.5954196590335081,0.09759026888653269,0.14678412804619606,0.15621788283658788,1,12.861167002012074,0,Sai Miller,34.0,Female,2022-06-08,4.79,4.0,0.0,False,True,False,False,8.0,High,3.99625,65.8175,0.125,1539.0
2790,322,11,2024-07-15 11:58:00,8.19,33.6,124.1,0,Card,11,Monday,7,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,4.829113417472866,2.2181159363675955,5.796550698475776,0.5272556519830177,0.48321356912726826,1.2126704558468495,0.23145626530775568,0.25371736160021224,0.670092497430627,0,15.152625152625152,0,Vivaan Mehta,44.0,Other,2022-03-22,3.26,9.0,2.0,False,False,True,False,4.0,Low,7.5375,118.60499999999999,0.0,1617.0
2791,155,16,2024-06-28 08:44:00,2.2,3.1,42.83,0,Cash,8,Friday,6,6.47,5507,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,3.780318514430718,1.1631508098056809,1.760681686165901,-0.6124405704605481,-0.6330582230552129,-0.9931994843071867,0.05067711061927458,0.05479497992674741,0.04316546762589929,1,19.468181818181815,0,Sai Mehta,23.0,Male,2024-02-04,4.14,4.0,1.0,False,False,True,False,10.0,High,3.6526000000000005,59.181,0.1,933.0
2792,493,7,2024-03-26 08:54:00,4.6,18.6,85.49,0,UPI,8,Tuesday,3,8.49,6489,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,4.460028800318421,1.7227665977411035,4.312771730569565,-0.014194712832364087,-0.1858040826148198,0.12781638691863506,0.14557115195076964,0.1344967689111073,0.3617677286742036,1,18.58478260869565,0,Ava Taylor,52.0,Male,2023-02-15,3.96,10.0,1.0,False,False,True,False,9.0,High,6.613777777777778,95.22111111111111,0.0,1287.0
2793,182,4,2024-05-10 07:58:00,3.47,9.6,63.98,0,UPI,7,Friday,5,1.52,21855,Low,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,4.174079530240954,1.4973884086254776,3.0983866769659336,-0.31584188577146954,-0.3963862404055048,-0.5230960544382938,0.09772373448615504,0.09697050993097117,0.17677286742034945,1,18.438040345821324,0,Isha Singh,23.0,Male,2022-05-06,4.55,7.0,1.0,True,False,False,False,5.0,Medium,3.048,51.902,0.2,1572.0
2794,367,10,2024-06-06 18:09:00,9.68,28.9,153.97,0,Wallet,18,Thursday,6,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,5.043231549799244,2.3683728335320486,5.375872022286245,0.946139940950525,0.7608838479840124,0.8727495142493422,0.2978998896530852,0.30319888892800234,0.5734840698869477,1,15.90599173553719,0,Aditya Clark,26.0,Other,2024-04-29,4.36,9.0,2.0,True,False,False,False,7.0,High,4.335142857142857,64.8654142857143,0.0,848.0
2795,377,7,2024-07-16 03:34:00,9.62,22.1,153.13,0,UPI,3,Tuesday,7,8.49,6489,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,5.037796402158628,2.362739015813793,4.701063709417263,0.9343601350337956,0.7497024944730025,0.3809490030018851,0.29603137125837226,0.3012063442033933,0.43371017471736906,0,15.91787941787942,0,Krishna Wilson,33.0,Other,2023-10-20,3.63,6.0,2.0,False,False,True,False,8.0,High,6.70125,99.33473749999999,0.125,1040.0
2796,70,13,2024-03-03 14:05:00,2.76,12.2,49.85,0,Cash,14,Sunday,3,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.928880122494569,1.324418957401803,3.492849839314596,-0.5139950495850241,-0.5286989236191212,-0.3350546824907366,0.06629258577509023,0.07339206402309803,0.23021582733812954,0,18.061594202898554,0,Myra Brown,40.0,Female,2024-02-06,5.0,13.0,0.0,False,False,False,True,9.0,High,7.584444444444445,100.938,0.0,931.0
2797,338,6,2024-05-11 22:48:00,3.97,4.8,63.39,0,Wallet,22,Saturday,5,1.19,24292,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,4.164958341550092,1.6034198401085373,2.1908902300206643,-0.3241157970701246,-0.30320829448042286,-0.8702493564953223,0.09641132275653522,0.11357504930271282,0.07810894141829394,0,15.967254408060453,0,Saanvi Lewis,24.0,Male,2022-09-25,3.6,2.0,1.0,False,True,False,False,9.0,High,5.234433465258546,103.99044868312482,0.1111111111111111,1430.0
2798,378,12,2024-01-30 04:23:00,7.63,28.5,103.07,0,Cash,4,Tuesday,1,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.6450637496497675,2.1552445050953364,5.338539126015656,0.2323397967106147,0.37885426969117664,0.8438200724112566,0.1846765726401199,0.2351202775038616,0.565262076053443,0,13.508519003931847,0,Olivia Johnson,32.07032967032967,Male,2022-05-24,4.61,2.0,1.0,False,True,False,False,5.0,Medium,5.157569622934037,120.35292702746888,0.0,1554.0
2799,94,12,2024-01-04 03:20:00,18.53,49.64999999999999,234.47,0,UPI,3,Thursday,1,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,5.461583516806832,2.9719517448885875,7.046275611981126,2.0750380079704223,2.4101334908579624,2.3734643096000383,0.4769662358130795,0.5970992358078293,1.0,0,12.65353480841878,0,John Gupta,28.0,Other,2022-02-11,4.68,7.0,2.0,False,True,False,False,9.0,High,8.395333333333333,111.03222222222222,0.0,1656.0
2800,87,10,2024-06-11 19:53:00,6.15,12.0,88.68,0,Wallet,19,Tuesday,6,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,4.496247778763904,1.9671123567059163,3.4641016151377544,0.03054050249426307,0.10304754975293426,-0.34951940340977944,0.15266707299735827,0.18597084096350636,0.22610483042137722,1,14.419512195121952,0,Diya Mehta,35.0,Female,2024-05-23,4.58,16.0,0.0,False,True,False,False,8.0,High,5.19,77.685,0.0,824.0
2801,451,6,2024-08-23 05:52:00,25.89,49.64999999999999,374.75,0,Cash,5,Friday,8,1.19,24292,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,5.928924028633084,3.2917544702807735,7.046275611981126,4.042265596064226,3.781712854875168,2.3734643096000383,0.7890088077301476,0.8415180553598662,1.0,0,14.47470065662418,0,Isabella Verma,32.07032967032967,Female,2024-06-06,4.27,8.0,0.0,False,True,False,False,4.0,Low,9.1075,137.57750000000001,0.0,810.0
2802,126,9,2024-02-01 17:52:00,2.81,12.080000000000002,55.64,0,Card,17,Thursday,2,3.74,13831,Low,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.036715449385464,1.3376291891386096,3.4756294393965534,-0.4327985302304253,-0.5193811290266129,-0.34373351504216215,0.07917201613864758,0.07505251796027221,0.2277492291880782,0,19.800711743772244,0,Liam Mehta,32.0,Other,2024-05-30,4.11,8.0,2.0,True,False,False,False,7.0,High,4.324285714285714,72.05714285714285,0.0,817.0
2803,311,14,2024-05-23 14:29:00,4.21,49.64999999999999,64.92,1,UPI,14,Thursday,5,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,4.188441885601216,1.6505798557652755,7.046275611981126,-0.3026597220075104,-0.2584828804363836,2.3734643096000383,0.09981469554690531,0.12154522820114878,1.0,0,15.420427553444181,0,Diya Smith,29.0,Other,2022-04-23,4.65,1.0,2.0,False,False,False,True,11.0,High,8.695658868096379,131.85907669654299,0.09090909090909091,1585.0
2804,205,1,2024-04-05 11:48:00,12.62,49.64999999999999,206.31,0,Card,11,Friday,4,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,5.334215257545021,2.611539300721366,7.046275611981126,1.6801340381905427,1.308770170023494,2.3734643096000383,0.4143263810569871,0.40083358043384315,1.0,0,16.34786053882726,0,Olivia Sharma,48.0,Male,2024-02-04,4.307041666666667,14.0,1.0,False,True,False,False,4.0,Low,5.015,92.53999999999999,0.0,933.0
2805,493,12,2024-06-05 16:05:00,1.652,1.3,50.43,0,Card,16,Wednesday,6,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,3.940221659786825,0.975314072323616,1.140175425099138,-0.505861374071092,-0.7351812517891027,-1.1233819725785725,0.06758275323810634,0.03659640477531857,0.006166495375128471,0,30.526634382566588,0,Ava Taylor,52.0,Male,2023-02-15,3.96,10.0,1.0,False,False,True,False,9.0,High,6.613777777777778,95.22111111111111,0.0,1287.0
2806,10,8,2024-08-11 17:47:00,4.21,6.1,67.1,0,Cash,17,Sunday,8,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,4.220977213155467,1.6505798557652755,2.4698178070456938,-0.27208832093790336,-0.2584828804363836,-0.7762286705215439,0.10466394566651754,0.12154522820114878,0.10483042137718399,0,15.938242280285035,0,Krishna Miller,32.07032967032967,Other,2024-05-04,4.83,12.0,2.0,False,True,False,False,7.0,Medium,4.4871428571428575,70.24571428571429,0.14285714285714285,843.0
2807,126,12,2024-03-14 02:32:00,10.09,32.8,106.47,0,UPI,2,Thursday,3,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.677211738853062,2.4060438013622756,5.727128425310541,0.2800199635164241,0.8372897636425796,1.1548115721706778,0.19223962328538677,0.3168146112128305,0.6536485097636177,0,10.55203171456888,0,Liam Mehta,32.0,Other,2024-05-30,4.11,8.0,2.0,True,False,False,False,7.0,High,4.324285714285714,72.05714285714285,0.0,817.0
2808,48,3,2024-08-03 11:58:00,3.36,9.4,70.82,0,UPI,11,Saturday,8,2.4,5165,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,4.274162988797936,1.4724720573609429,3.0659419433511785,-0.21992060902095906,-0.41688538850902285,-0.5375607753573366,0.11293881284310361,0.09331751126918801,0.17266187050359716,0,21.077380952380953,0,James Reddy,46.0,Female,2022-10-19,3.6,10.0,0.0,False,False,True,False,8.0,High,5.790044780054111,113.11460883774826,0.0,1406.0
2809,495,1,2024-07-11 13:23:00,0.76,1.0,20.0479,0,UPI,13,Thursday,7,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.0468007926814753,0.5653138090500605,1.0,-0.9319271375742625,-0.9014107073194488,-1.1450790539571367,0.0,0.006973906536131488,0.0,0,26.37881578947368,0,Reyansh Mehta,25.0,Other,2024-03-14,4.06,15.0,2.0,False,True,False,False,7.0,High,4.291428571428571,73.0197,0.0,894.0
2810,144,13,2024-02-10 09:02:00,6.43,27.1,111.74,0,Card,9,Saturday,2,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.7250842826534285,2.005525858729668,5.205766033928148,0.3539242220654285,0.15522719947098002,0.7425670259779567,0.20396235178555036,0.19526938301168167,0.5364850976361768,1,17.377916018662518,0,William Wilson,45.0,Female,2022-09-07,4.31,13.0,0.0,False,True,False,False,5.0,Medium,6.17,100.8452,0.0,1448.0
2811,243,14,2024-02-17 06:12:00,1.9,1.2,38.62,0,Wallet,6,Saturday,2,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,3.6793340412704048,1.0647107369924282,1.0954451150103321,-0.6714798358289179,-0.6889649906102621,-1.130614333038094,0.041312274379105944,0.044832256303702425,0.004110996916752312,0,20.326315789473682,0,Ava Walker,29.0,Male,2024-06-12,3.85,16.0,1.0,True,False,False,False,11.0,High,6.568181818181818,97.26709090909092,0.18181818181818182,804.0
2812,6,1,2024-07-27 10:04:00,0.55,4.7,20.18,0,UPI,10,Saturday,7,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.0530573401732606,0.4382549309311553,2.16794833886788,-0.9300746228580719,-0.9405454446079832,-0.8774817169548439,0.0002938467618352203,0.0,0.0760534429599178,0,36.69090909090909,1,Isha Iyer,18.0,Female,2024-05-17,4.4,2.0,0.0,False,False,False,True,10.0,High,4.7654,74.673,0.0,830.0
2813,47,15,2024-06-03 23:02:00,1.24,1.2,40.83,0,Cash,23,Monday,6,6.33,2591,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,3.733613785454107,0.8064758658669485,1.0954451150103321,-0.6404877274051418,-0.81195987923137,-1.130614333038094,0.046228257298529384,0.022914264333003462,0.004110996916752312,0,32.92741935483871,1,Riya Khan,39.0,Other,2022-09-29,3.85,3.0,2.0,False,False,False,True,13.0,High,7.716923076923076,108.08538461538461,0.0,1426.0
2814,445,7,2024-05-29 09:50:00,4.96,12.5,87.85,0,Wallet,9,Wednesday,5,8.49,6489,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,4.486949554600661,1.7850704810772584,3.5355339059327378,0.018900932362256498,-0.11871596154876075,-0.3133576011121723,0.15082079886924896,0.14645203725876127,0.23638232271325801,1,17.711693548387096,0,Olivia Reddy,38.0,Female,2024-06-14,4.39,9.0,0.0,False,False,True,False,4.0,Low,2.96,50.364999999999995,0.25,802.0
2815,145,3,2024-06-07 11:28:00,0.68,1.0,34.22,0,UPI,11,Friday,6,2.4,5165,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,3.56161410306806,0.5187937934151676,1.0,-0.7331835811070241,-0.9163191786674619,-1.1450790539571367,0.03152479707346651,0.004317180236652826,0.0,0,50.3235294117647,1,Reyansh Walker,38.0,Other,2024-02-04,4.14,9.0,2.0,True,False,False,False,6.0,Medium,3.691333333333333,69.29333333333334,0.0,933.0
2816,179,9,2024-04-14 18:00:00,3.33,11.0,63.29,0,UPI,18,Sunday,4,3.74,13831,Low,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.163404098153595,1.4655675420143985,3.3166247903554,-0.32551815491735436,-0.42247606526452774,-0.42184300800499375,0.09618888009049795,0.09232123890688351,0.20554984583761565,1,19.006006006006004,0,Saanvi Patel,24.0,Female,2023-11-02,4.38,14.0,0.0,False,False,True,False,3.0,Low,2.896666666666667,57.21666666666667,0.0,1027.0
2817,241,13,2024-07-09 13:10:00,4.1,8.9,87.98,0,Card,13,Tuesday,7,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.488411625377895,1.62924053973028,2.9832867780352594,0.020723997563655224,-0.27898202853990167,-0.5737225776549437,0.15110997433509743,0.11789222953936564,0.16238437821171636,0,21.458536585365856,0,James Khan,32.0,Female,2023-11-26,3.88,10.0,0.0,False,False,True,False,10.0,High,5.353,85.05379,0.0,1003.0
2818,217,7,2024-04-01 09:20:00,4.56,49.64999999999999,71.72,0,Wallet,9,Monday,4,8.49,6489,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,4.286616449869223,1.715598108262491,7.046275611981126,-0.2072993883958918,-0.19325831828882634,2.3734643096000383,0.11494079683743896,0.13316840576136796,1.0,1,15.728070175438598,0,William Johnson,51.0,Male,2023-03-24,4.32,14.0,1.0,False,True,False,False,10.0,High,4.818,85.2542,0.0,1250.0
2819,451,14,2024-01-26 06:57:00,3.42,10.6,59.91,0,UPI,6,Friday,1,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,4.109397364848393,1.4861396960896067,3.255764119219941,-0.37291785015371776,-0.405704034998013,-0.4507724498430795,0.08867031797843855,0.09531005599379701,0.19732785200411102,0,17.517543859649123,0,Isabella Verma,32.07032967032967,Female,2024-06-06,4.27,8.0,0.0,False,True,False,False,4.0,Low,9.1075,137.57750000000001,0.0,810.0
2820,11,3,2024-06-29 00:15:00,4.43,22.4,66.4,0,Cash,0,Saturday,6,2.4,5165,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,4.210645017918261,1.691939133945844,4.732863826479693,-0.281904825868511,-0.2174845842293476,0.4026460843804492,0.10310684700425674,0.12885122552471512,0.4398766700924974,0,14.988713318284427,0,,,,,,,,,,,,,,,,,
2821,22,6,2024-04-14 12:06:00,6.62,28.4,88.93,0,Wallet,12,Sunday,4,1.19,24292,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,4.499031589926425,2.030776369698555,5.329165037789691,0.034046397112337284,0.1906348189225112,0.836587711951735,0.15322317966245141,0.20157910797294348,0.5632065775950669,0,13.433534743202419,0,William Taylor,35.0,Other,2022-07-23,5.0,6.0,2.0,False,False,False,True,6.0,Medium,9.927041258176692,136.26833333333335,0.0,1494.0
2822,40,16,2024-03-02 05:54:00,3.33,9.6,60.31,0,Cash,5,Saturday,3,6.47,5507,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,4.115942961774596,1.4655675420143985,3.0983866769659336,-0.3673084187647989,-0.42247606526452774,-0.5230960544382938,0.0895600886425876,0.09232123890688351,0.17677286742034945,0,18.11111111111111,0,Arjun Khan,50.0,Male,2023-08-17,4.39,2.0,1.0,False,False,False,True,9.0,High,8.161555555555555,107.51444444444445,0.0,1104.0
